id,formula,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,sk_bandgap_eV
agm005753019,TiBe17Nb,-0.21210216,0.0,0.0,0.003177165985107422
agm001171325,TiBe4Co,-0.30735514,0.0,0.0,0.004425525665283203
agm001171456,TiBe4Ru,-0.5429375,0.7158,0.7158,0.01922607421875
agm005767873,TiBe5Pd,-0.3534769,0.0,0.13470000000000001,0.0018410682678222656
agm003537212,TiBe9V2,-0.23696522,0.0,0.049800000000000004,0.007143974304199219
agm005599708,TiBeNi,-0.35667592000000004,0.0,0.0149,0.000843048095703125
agm002138789,TiBeSi,-0.544657,0.0,0.0048000000000000004,0.007555484771728516
agm003226142,TiBr4,-1.198768,2.7682,2.7684,3.872159481048584
agm003187694,TiCd,-0.054588694,0.0,0.4182,0.002376079559326172
agm001115277,TiCdPd2,-0.50545865,0.0,0.0166,0.0023741722106933594
agm002332131,TiCl,-1.4703615,0.0,0.0142,0.02167987823486328
agm005544224,TiCl4,-2.0616562,3.3513,3.4574,5.302751541137695
agm002745299,TiCo2Sn,-0.3702485,0.0,0.0227,0.0012149810791015625
agm003269490,TiCoF6,-3.2606450000000002,2.2801,2.4499,0.002685546875
agm003274335,TiCoO3,-2.6462437999999997,2.1559,2.2532,0.0030760765075683594
agm002190945,TiCoTe2,-0.5367769,0.0,0.0002,0.0022253990173339844
agm005835126,TiCrH4,-0.32767418,0.0,0.0045000000000000005,0.0007643699645996094
agm003187384,TiCu,-0.13864191,0.0,0.0,0.0011038780212402344
agm002190981,TiCu3Se4,-0.55988085,0.0,0.0,0.006690025329589844
agm003040579,TiCuB,-0.59798616,0.0,0.12140000000000001,0.0008134841918945312
agm003161156,TiCuNi,-0.31050444,0.0,0.0,0.0032215118408203125
agm003267988,Ti(CuS)4,-0.90650064,1.4714,1.7432,0.7779028415679932
agm002147917,TiF3,-3.69142,0.0,0.0,0.013309001922607422
agm002358417,TiFe2Ge,-0.47484335,0.08370000000000001,0.1265,0.0024662017822265625
agm002191036,TiFeAs,-0.6930004,0.0,0.0001,0.0018115043640136719
agm003234993,Ti(FeO2)2,-2.479448,1.6067,1.6182,0.0004253387451171875
agm003222618,TiFeSi,-0.73578316,0.0,0.0014,0.002445697784423828
agm005263069,TiGa2,-0.44369617,0.0,0.0014,0.001990795135498047
agm002321980,TiGa3,-0.37344947,0.0,0.0,0.038392066955566406
agm002358391,TiGaCoRu,-0.5958049,0.0,0.0,0.004797935485839844
agm002191046,TiGaFeRh,-0.6363468999999999,0.0,0.0,0.0014529228210449219
agm003264150,TiGaNi6,-0.40165356,0.0,0.0,0.0012750625610351562
agm002191087,TiGaRh,-0.7446303999999999,0.0,0.029500000000000002,0.002193927764892578
agm003283311,TiGaTc,-0.52076864,0.21660000000000001,0.7072,0.007678508758544922
agm002363086,TiGeF6,-3.2327147,2.7316000000000003,2.7316000000000003,1.8401963710784912
agm002358258,TiGeRh2,-0.7820172999999999,0.0,0.1228,0.0074462890625
agm003220414,TiGeTe6,-0.30359253,0.49660000000000004,0.7038,0.03581738471984863
agm005625732,TiH2Cl3,-1.4169226,0.0848,0.1164,5.0067901611328125e-06
agm002495881,TiHRh3,-0.56740636,0.0,0.0579,0.012186765670776367
agm005844843,TiI3Br,-0.85741246,1.9776,1.9776,3.181346893310547
agm005844861,TiICl3,-1.7322375,2.2647,2.2767,3.7848384380340576
agm005588738,Ti(InBr3)2,-0.9629646,0.8711000000000001,0.8711000000000001,2.573328971862793
agm002383671,TiInCuPd,-0.35827519999999996,0.0,0.4832,0.0028781890869140625
agm003762421,TiInPd6,-0.5683138999999999,0.0,0.0,0.001861572265625
agm002327178,TiMn2Al,-0.32402036,0.0,0.0037,0.0004572868347167969
agm003235138,TiMn2O4,-2.6689917999999997,1.3915,1.3915,0.08403968811035156
agm006136287,TiMn6V5,-0.27927965,0.0,0.0025,0.005743980407714844
agm001291119,TiMnCoSi,-0.6255857300000001,0.2591,0.2591,0.006951332092285156
agm005277739,TiMnGe2,-0.4220024,0.0,0.0048000000000000004,0.00010347366333007812
agm002745949,TiMnRh2,-0.5731016999999999,0.0,0.0,0.002544879913330078
agm005617317,TiMnV,-0.21966508,0.0,0.0364,0.0018696784973144531
agm005545940,TiMo5,-0.1414668,0.0,0.0037,0.0023136138916015625
agm003242475,TiMo(PO4)3,-2.7365537,1.3605,1.3605,0.0013813972473144531
agm005994215,Ti(Nb2H5)2,-0.38681155,0.0,0.0073,0.006751537322998047
agm005952247,TiNb3H8,-0.40036434,0.0,0.0,0.004712581634521484
agm005853658,TiNb4In,-0.07028278,0.0,0.0,0.0030651092529296875
agm005637805,TiNbAg,-0.042520963,0.0,0.0414,0.006015300750732422
agm003186780,TiNbB2,-0.8192931,0.0,0.0,0.0020575523376464844
agm002191126,TiNbGe,-0.57023203,0.0,0.0,0.0006318092346191406
agm003226459,Ti(NbS2)3,-1.6510139,0.0,0.0132,0.0014605522155761719
agm003019010,Ti(NbSi)2,-0.7726767999999999,0.0,0.034300000000000004,0.0020623207092285156
agm005853806,Ti(NbTc)2,-0.3721523,0.0,0.0026000000000000003,0.0011610984802246094
agm005916628,Ti(NF2)2,-2.6531484,3.2304,3.2355,3.1691086292266846
agm002322073,TiNi2Rh,-0.54355687,0.0,0.0091,0.007776737213134766
agm003269820,TiNiF6,-3.1606221,4.2229,4.2379,0.018877029418945312
agm002179121,TiNiP,-1.0674433,0.0,0.0,0.0018401145935058594
agm005704270,TiNiTe2,-0.6191137999999999,0.0,0.010400000000000001,0.0019445419311523438
agm003210965,TiO2,-3.503606,2.6969000000000003,2.8556,4.618621349334717
agm005275127,TiP2Cl8O3,-1.9295681999999998,2.6901,2.6942,4.777986526489258
agm003227027,TiP2O7,-2.957369,2.7507,2.8133,4.89681339263916
agm005285718,TiPd3,-0.6397244999999999,0.0,0.0079,0.0024547576904296875
agm002084013,TiPH,-0.85519564,0.0,0.0,0.005339145660400391
agm002233772,TiPPd,-0.9121229999999999,0.0,0.0327,0.0011699199676513672
agm003223217,Ti(PS3)2,-1.0298558,1.4498,1.4602,1.710998296737671
agm001829905,TiRh3,-0.6237152,0.0,0.0,0.002730131149291992
agm002182051,TiS2,-1.7204994999999998,0.0,0.363,1.8158559799194336
agm002245024,TiSb2,-0.39441139000000003,0.0,0.0689,0.0024576187133789062
agm002191399,TiSe,-1.1405247,0.0,0.0005,0.0003504753112792969
agm005958765,Ti(SeO4)2,-1.6409235999999998,2.2768,2.3055,4.858302593231201
agm002186615,TiSi2,-0.56337917,0.0,0.1821,0.00537872314453125
agm002188411,TiSiPd,-0.8447636,0.0,0.0032,0.0012881755828857422
agm002242664,TiSiRu2,-0.8865862,0.0,0.4788,0.016771554946899414
agm005834450,TiSn2Pd9,-0.5547255999999999,0.0,0.0,0.0008761882781982422
agm003160751,TiSnPd,-0.5829842,0.5087,1.1968,0.0015125274658203125
agm005669890,TiSnRh,-0.6308984,0.3441,0.6088,0.08326053619384766
agm003242054,Ti(SO4)2,-2.3378832,2.3171,2.3494,4.739592552185059
agm005658288,TiTcGe,-0.6158431,0.0,0.0,0.0013775825500488281
agm001291373,TiTcSbRu,-0.47509402,0.0,0.4782,0.0015845298767089844
agm003618898,TiTe2Pd,-0.6229309,0.0,0.0167,0.0009601116180419922
agm003275997,TiTeO3F2,-2.7598545999999997,2.6691000000000003,2.6707,3.6820359230041504
agm003436017,TiV2Tc3,-0.42837265,0.0,0.0,0.0008068084716796875
agm002270351,TiVF6,-3.5186253,0.9451,0.9718,0.0009593963623046875
agm003243163,TiV(PO4)2,-2.869158,0.036500000000000005,0.05,0.00010728836059570312
agm003210133,TiZn2,-0.18716496,0.0,0.0279,0.005316257476806641
agm002191526,TiZn3,-0.18403755,0.0,0.0906,0.009505748748779297
agm002358245,TiZnCu2,-0.16765487,0.0,0.0014,0.004756450653076172
agm003219373,TiZnN2,-1.0351058,2.3645,2.6915,2.0319461822509766
agm002358308,TiZnPd2,-0.60244966,0.0,0.0001,0.001659393310546875
agm006094997,V10Ga6N,-0.38523698,0.0,0.0,0.0006628036499023438
agm005866296,V12CrSi3,-0.36158052,0.0,0.0233,0.0007228851318359375
agm005867009,V12Ga3Co,-0.18713576,0.0,0.0166,0.00041961669921875
agm005866905,V12Ga3Pd,-0.17701943,0.0,0.0,0.0007495880126953125
agm003245940,V12Ga(GeS12)2,-1.274369,0.0,0.0106,0.00048351287841796875
agm005866268,V12Si3Rh,-0.42905867000000003,0.0,0.0,0.0006437301635742188
agm003278910,V18P9C2,-0.8066861999999999,0.0,0.0005,0.0017886161804199219
agm005691579,V2Br3F,-1.4064250999999999,2.821,2.8246,4.8160552978515625e-05
agm005811698,V2CdBr6,-0.8239422,0.8857,0.8857,2.193450927734375e-05
agm003227544,V2Cd(P2O7)2,-2.5981684,1.9284,1.9485000000000001,0.0007052421569824219
agm005688314,V2Cl3F,-1.9674673999999999,2.967,2.967,2.47955322265625e-05
agm003238520,V2(Co7B2)3,-0.24765188000000002,0.0,0.0,0.00031948089599609375
agm002323042,V2Cr,-0.0658229,0.0,0.06670000000000001,0.0007848739624023438
agm001229656,V2CrFe,-0.16125502,0.0,0.0002,0.0007901191711425781
agm003274930,V2Cu3NiO6,-1.5629846,0.5393,0.6880000000000001,0.00030803680419921875
agm005860783,V2CuPd9,-0.20292784,0.0,0.0,0.0016107559204101562
agm005585206,V2(Fe7B2)3,-0.24955963,0.0,0.0,0.0007276535034179688
agm005893051,V2FeRh9,-0.2798818,0.0,0.0,0.0033540725708007812
agm005117058,V2GaC,-0.50951165,0.0,0.0,0.0014514923095703125
agm003226574,V2GaSn2,-0.13107602000000002,0.0,0.055400000000000005,0.0005474090576171875
agm005966639,V2GeRh5,-0.44255704,0.0,0.0025,0.00021123886108398438
agm002215647,V2H2C,-0.4329307,0.0,0.0273,0.0016679763793945312
agm005689294,V2InBr6,-0.8185224,0.0,0.0,0.0007047653198242188
agm002747442,V2MoRu,-0.26758802,0.0,0.0,0.002425670623779297
agm003239287,V2Ni(PO5)2,-2.4246938,1.5356,1.654,1.762378215789795
agm005253518,V2O5,-2.2958214,1.9568,2.1077,3.9537014961242676
agm003264049,V2PC,-0.68804514,0.0,0.0,0.010162830352783203
agm002028710,V2Ru,-0.31222937,0.0,0.0047,0.0007147789001464844
agm002245307,V2Se3,-0.73039305,0.0,0.0664,0.0002865791320800781
agm002140584,V2SiC,-0.5377404,0.0,0.0126,0.0026030540466308594
agm003247983,V2SnO7,-2.2650533,2.6074,2.6074,3.8027963638305664
agm003275213,V2Te2O9,-1.9269091999999999,2.2187,2.2776,3.4283766746520996
agm005267360,V2ZnO4,-2.3148208,1.4038,1.4246,0.00021648406982421875
agm003263955,V3As,-0.451804,0.0106,0.2117,0.0011997222900390625
agm005961015,V3BrCl7,-1.5533468,0.0007,0.0007,0.0006513595581054688
agm003263930,V3Cr3Si2,-0.47027075,0.0,0.0,0.0025882720947265625
agm003263747,V3Ga,-0.17395878,0.0,0.0,0.0030374526977539062
agm003427650,V3GaMo2,-0.17226349999999999,0.0,0.0,0.00017976760864257812
agm003206880,V3GeN,-0.79625547,0.0,0.0077,0.003582000732421875
agm001415658,V3Mo,-0.07852689,0.0,0.0,0.0016064643859863281
agm003239595,V3Ni2,-0.18400593,0.0,0.0022,0.0008111000061035156
agm003241595,V3P,-0.6671018,0.0,0.0165,0.0001430511474609375
agm003290872,V3Ru5,-0.18827382,0.0,0.0,0.00017642974853515625
agm003258600,V3Se4,-0.7301768,0.0,0.0032,0.0001888275146484375
agm005574770,V3Si2Ru3,-0.54139954,0.0,0.006500000000000001,0.0032901763916015625
agm003080864,V3SnH,-0.16793442,0.0,0.0661,0.0005011558532714844
agm006112590,V4CdRu5,-0.22241367,0.0,0.010700000000000001,0.00313568115234375
agm006004963,V4Cr3Fe,-0.14403257,0.0,0.0001,0.0015301704406738281
agm003213435,V4GaS8,-1.326047,0.0,0.1615,0.0010561943054199219
agm003213369,V4GeS8,-1.2463999,0.0,0.0014,0.0011138916015625
agm003237022,V4Ni2N,-0.60853654,0.0,0.0,0.0007777214050292969
agm003227505,V4P2C,-0.7745403,0.0,0.0,0.0008172988891601562
agm005544685,V4Tc,-0.22169764,0.0,0.0,0.0031185150146484375
agm002191894,V5As4,-0.5141198,0.0,0.0,0.006490230560302734
agm003290428,V5Cr3,-0.07321247,0.0,0.0,0.0015997886657714844
agm003290956,V5Ge3,-0.37254897000000003,0.0,0.016900000000000002,0.0027174949645996094
agm005834496,V5MoRu2,-0.28338987,0.0,0.0,0.0009918212890625
agm005534763,V5Ru3,-0.3080524,0.0,0.0,0.0026302337646484375
agm003223176,V5Si3N,-0.76948184,0.0,0.0,0.0026502609252929688
agm005834794,V5TcRu2,-0.32970163,0.0,0.019700000000000002,0.0006809234619140625
agm003242071,V6C5,-0.54776686,0.0,0.059800000000000006,0.0010304450988769531
agm006075980,V6Cr5Ru,-0.16849102,0.0,0.0022,0.002059459686279297
agm003229223,V6Ga5,-0.21525006,0.0,0.0,0.003170490264892578
agm004609237,V6H3CN2,-0.7631484,0.0,0.0,0.0002884864807128906
agm006113397,V6Tc5Mo,-0.33805406,0.0,0.0,0.0030574798583984375
agm005548125,V7Pd,-0.083581746,0.0,0.0,0.0007567405700683594
agm003234332,V8GaGeS16,-1.2880784,0.0,0.0,0.000461578369140625
agm003226673,V9Cr3B8,-0.70843935,0.0,0.0,0.005217552185058594
agm004662798,VAg3(ClF3)2,-1.9236668,0.7845000000000001,0.806,1.9344534873962402
agm006085818,VAg3Te4,-0.16157709,0.5775,0.7556,0.004268646240234375
agm003758916,VAgF5,-2.5650473,0.7269,0.7275,0.00015687942504882812
agm003249465,VAgP2O7,-2.3957324,1.9738,2.0007,0.0005707740783691406
agm003263949,VAs,-0.5022044,0.0,0.0351,0.0022950172424316406
agm003236586,VAsO5,-1.952122,2.1535,2.1702,4.298327445983887
agm005742544,VBF5,-3.08101,2.7492,2.7561999999999998,0.0003275871276855469
agm003280066,VBP2H5NO9,-2.1104724,2.0625,2.0625,0.051682472229003906
agm005544233,VBr4,-0.7866922,0.0,0.016900000000000002,0.0005793571472167969
agm003226284,VCdO3,-2.0747726,1.5293999999999999,1.5293999999999999,0.00013875961303710938
agm003161103,VCl2,-1.5253378,1.1819,1.2213,0.003998279571533203
agm005546435,VCl5,-1.4819849999999999,1.363,1.3831,4.163994789123535
agm005273187,VCo3,-0.17207888000000002,0.0,0.0132,0.0016522407531738281
agm005968495,V(CoB2)2,-0.558314,0.0,0.0,0.0064296722412109375
agm005843827,VCoSe4,-0.51787364,0.1378,0.1902,0.1216888427734375
agm001191800,VCr,-0.08828618,0.0,0.0,0.0021238327026367188
agm005080526,VCrAsO6,-2.1431375,1.4721,1.5159,0.0011134147644042969
agm005100326,VCrInCl6,-1.4789854,0.21080000000000002,0.296,1.4364888668060303
agm005771816,VCrPd6,-0.17799316,0.0,0.0,0.0025110244750976562
agm003264119,VCu3Se4,-0.49287966,0.981,1.3057,0.0024902820587158203
agm002271062,VCuF6,-2.579233,0.4778,0.5228,0.1726999282836914
agm003219806,VF3,-3.216949,1.4697,1.4697,0.0012140274047851562
agm005856669,VFe2Se3,-0.45613956,0.0,0.0007,0.010184288024902344
agm005983079,VFe4Si3,-0.49307758,0.0,0.0083,0.0028514862060546875
agm005968659,V(FeB2)2,-0.5446752300000001,0.0,0.0,0.005421161651611328
agm003725955,VFeO3,-2.1768315,1.5695000000000001,1.6816,0.0007848739624023438
agm005774482,VFeRh6,-0.22712971,0.0,0.0,0.0011382102966308594
agm001290291,VFeTcGe,-0.26952413000000003,0.0,0.17200000000000001,0.003780364990234375
agm005921307,VGa3Ru4,-0.39274365,0.0,0.0001,0.004117250442504883
agm002748379,VGaFe2,-0.29541156,0.0,0.0815,0.00022220611572265625
agm003740807,VGaO4,-2.3164268,3.3125,3.5844,4.657437801361084
agm005754201,VGeO4,-2.2860827,1.3428,1.4524,0.00095367431640625
agm003279331,VH10SO10,-1.6440397999999998,2.9784,2.9933,0.00023508071899414062
agm002374185,VH4(ClO)2,-1.4841769,2.9486,3.0674,0.00038051605224609375
agm003605400,VHRh,-0.34381875,0.0,0.0,0.0008325576782226562
agm005544407,VI4,-0.37995726,0.0,0.0344,0.0009169578552246094
agm005765010,VInNi6,-0.17897268,0.0,0.0,0.0106201171875
agm001851671,VMo2,-0.13820644,0.0,0.0,0.004234790802001953
agm002015206,VN,-1.3542198,0.0,0.0007,0.003174304962158203
agm003269419,VNi2,-0.24229681,0.0,0.0,0.0007071495056152344
agm003188084,VNi3,-0.24198371000000002,0.0,0.0,0.0010805130004882812
agm002322983,VNi8,-0.11431638000000001,0.0,0.0021000000000000003,0.0011034011840820312
agm002177998,VNiP2,-0.65968704,0.0,0.002,0.0034575462341308594
agm005274408,VO3,-2.061605,0.10300000000000001,0.1114,3.814697265625e-06
agm003202892,VP2,-0.61404693,0.1778,0.20600000000000002,0.0013818740844726562
agm003269701,VPd2,-0.2736455,0.0,0.0,0.0004398822784423828
agm003251209,VP(H2O3)2,-2.045519,1.9203000000000001,1.9203000000000001,0.0003848075866699219
agm003215864,VPO4F,-2.7013235,1.4856,1.4856,5.1975250244140625e-05
agm003188132,VRh,-0.39125702,0.0,0.10310000000000001,0.0011038780212402344
agm003202041,VS2,-1.3125932,0.0,0.30860000000000004,0.0037360191345214844
agm005741475,VSbO5,-2.0720987,1.8275000000000001,1.8275000000000001,3.471719741821289
agm005924307,VSe4I,-0.38958129999999996,0.2139,0.8474,0.031812191009521484
agm003220213,VSi3Mo4,-0.47710297,0.0,0.025900000000000003,0.002601146697998047
agm002739492,VSiRu2,-0.56117386,0.0,0.0,0.0020580291748046875
agm003274870,VSnPO5,-2.4488988,1.1421999999999999,1.2044,0.0004591941833496094
agm003236830,VSO5,-2.1895359,1.4708,1.6593,0.00017786026000976562
agm001284862,VTcGeRu,-0.36882123,0.0,0.1875,0.003345489501953125
agm002192351,VTe4I,-0.21621712,0.44670000000000004,0.7219,0.32929039001464844
agm001230509,VZn2Ga,-0.12671413,0.0,0.0002,0.0017766952514648438
agm003606108,VZnCo,-0.15552455,0.0,0.0,0.0021648406982421875
agm005062217,VZnNiO4,-1.868822,1.6122,1.7185000000000001,0.0006413459777832031
agm003237241,Y10Cd3Ru,-0.27595207,0.0,0.0,0.001331329345703125
agm005668524,Y10(InTe)3,-0.73985565,0.0,0.0,0.0021867752075195312
agm005719903,Y11Cd9Ni4,-0.39786533,0.0,0.0,0.0033903121948242188
agm005288250,Y11(In3Si2)2,-0.63797486,0.0,0.0037,0.002216815948486328
agm005721346,Y11In9Pd4,-0.69242656,0.0,0.008400000000000001,0.0012593269348144531
agm003248946,Y11Sn10,-0.7760732,0.0,0.0089,0.0021262168884277344
agm006080027,Y12Co5Sb,-0.29862289999999997,0.0,0.0049,0.0035109519958496094
agm006128158,Y12Co6Sn,-0.28538516,0.0,0.0,0.0016379356384277344
agm006128355,Y12InCo6,-0.24394676,0.0,0.0,0.0014224052429199219
agm006079850,Y12Ni5Sn,-0.37466085,0.0,0.0106,0.0008435249328613281
agm003250906,Y15Ni32,-0.42133924,0.0,0.0,0.0022230148315429688
agm005227064,Y21B7(C7I9)2,-0.9048748999999999,0.10640000000000001,0.1547,0.16019678115844727
agm001610615,Y2AgRuC,-0.38677245,0.0,0.0,0.002609729766845703
agm003237648,Y2(Al3Pd)3,-0.6945163999999999,0.0,0.007,4.57763671875e-05
agm002134128,Y2Al3Ru,-0.6300926,0.0,0.0,0.005896568298339844
agm005135462,Y2AlB2Rh5,-0.8542396999999999,0.0,0.0,0.00653839111328125
agm003229753,Y2AlGe3,-0.6581357,0.0,0.0721,0.002169370651245117
agm005754959,Y2AlS,-1.3956403,0.0,0.0161,0.005756378173828125
agm004520356,Y2AlSi3Ni4,-0.8200282999999999,0.0,0.0,0.005169391632080078
agm003227458,Y2As7Rh12,-0.7022077999999999,0.0,0.0,0.0010023117065429688
agm003186247,Y2AsSe,-1.7252078,0.0,0.0,0.0008256435394287109
agm003244768,Y2B6Ru,-0.66443354,0.0,0.0913,0.003245830535888672
agm005135560,Y2Be2GaRh5,-0.7983385,0.0,0.0046,0.011767864227294922
agm005240394,Y2Be2SiO7,-3.5733209,5.1975999999999996,5.1975999999999996,6.687916278839111
agm005000550,Y2BeGeC,-0.59242773,0.0,0.0585,0.01404571533203125
agm004928275,Y2BHRh6,-0.696955,0.0,0.0111,0.000732421875
agm002164228,Y2Br3N,-1.894399,1.9017,2.3115,3.874438524246216
agm002202339,Y2CBr,-0.9566395999999999,0.0,0.0,0.02332782745361328
agm002359485,Y2Cd,-0.24387979999999998,0.0,0.0708,0.005309104919433594
agm005135391,Y2CdCu2Pd5,-0.62568873,0.0,0.0,0.0027353763580322266
agm002192453,Y2CdIn,-0.44806799999999997,0.0,0.0,0.004404544830322266
agm003186411,Y2CdRu,-0.39422187000000003,0.0,0.0,0.0029044151306152344
agm005132797,Y2CdSi2Rh5,-0.89835334,0.0,0.0,0.01823902130126953
agm002259672,Y2C(NO)2,-2.4694746,3.9724,3.9724,5.044032096862793
agm002333233,Y2Co2Br,-0.70310086,0.0,0.0,0.010587692260742188
agm002258564,Y2Co2Sn2C,-0.45613188,0.0,0.03,0.00891256332397461
agm005728170,Y2CoB10,-0.52061605,0.0,0.0,0.0013899803161621094
agm005754954,Y2CoS,-1.2697232,0.0,0.0024000000000000002,0.0025200843811035156
agm003228826,Y2CrSbO7,-3.031388,1.8982,2.4544,0.005941152572631836
agm003626192,Y2CuNi,-0.35393256,0.0,0.0,0.0024094581604003906
agm003623817,Y2CuPd,-0.5969983,0.0,0.0,0.0011234283447265625
agm002319602,Y2CuSi3,-0.7437218,0.0,0.0358,0.0006551742553710938
agm004544986,Y2Fe2B2C,-0.4449222,0.0,0.0207,0.0009698867797851562
agm002140748,Y2Fe2Ge2C,-0.6145908,0.0,0.0752,0.0012059211730957031
agm003345593,Y2Fe3Ge5,-0.47747374000000004,0.006500000000000001,0.0376,0.0012917518615722656
agm005279287,Y2FeC4,-0.2876962,0.0,0.1733,0.008898735046386719
agm004544989,Y2Ga2Co2C,-0.5227862,0.0,0.0927,0.0014395713806152344
agm005135419,Y2Ga2SnRh5,-0.8304079999999999,0.0,0.0,0.0064525604248046875
agm003202917,Y2Ga3Cu,-0.6102716,0.0,0.0801,0.006133317947387695
agm003334409,Y2Ga3Rh4,-0.8603913999999999,0.0,0.0281,0.00022125244140625
agm003345881,Y2Ga5Co3,-0.50842774,0.0,0.009000000000000001,0.006278038024902344
agm003345855,Y2Ga5Ru3,-0.5423562,0.0,0.0051,0.0023941993713378906
agm002167158,Y2GaNi2,-0.56556034,0.0,0.0,0.0036177635192871094
agm005748030,Y2GaS,-1.5230063,0.0,0.0011,0.0030670166015625
agm003629123,Y2GaSn,-0.74145454,0.0,0.0234,0.003821849822998047
agm002152177,Y2Ge2Rh,-0.95805675,0.0,0.0345,0.002566814422607422
agm003226914,Y2Ge5Rh3,-0.79455894,0.0,0.0422,0.0009658336639404297
agm002204650,Y2GeCl2,-1.8929239999999998,0.1121,0.5449,1.1645348072052002
agm003201923,Y2GeRh3,-0.88368523,0.0,0.0,0.001960277557373047
agm005744969,Y2HPd6,-0.8138791999999999,0.0,0.0,0.00023674964904785156
agm002143950,Y2InCo2,-0.34643019999999997,0.0,0.0034000000000000002,0.0005550384521484375
agm005135565,Y2InGa2Rh5,-0.77772456,0.0,0.0,0.010490894317626953
agm003186521,Y2InRu,-0.45263714,0.0,0.0,0.005286693572998047
agm005741488,Y2InTe,-0.9480527999999999,0.0,0.0374,0.0005319118499755859
agm005135457,Y2MgB2Rh5,-0.7541314,0.0,0.0,0.008172988891601562
agm002994958,Y2MgCu2,-0.24918006,0.0,0.0081,0.0008883476257324219
agm004967421,Y2MgMnO6,-3.1918237,2.0802,2.2129,0.0004405975341796875
agm003186612,Y2MgRu,-0.27711284,0.0,0.0004,0.014299869537353516
agm001618909,Y2MgSnC,-0.51592034,0.0,0.0,0.0029664039611816406
agm005550674,Y2Mn2C3,-0.31628397,0.0,0.0362,0.0011858940124511719
agm002140550,Y2Mn2Si2C,-0.6312040999999999,0.0,0.011,0.0015244483947753906
agm003226127,Y2MnNiO6,-2.769712,1.733,1.8071000000000002,0.0007052421569824219
agm005290175,Y2(MoO4)3,-2.7362992999999998,3.9424,3.9895,5.5361104011535645
agm003244976,Y2Nb3Ge4,-0.75822574,0.0,0.0,0.0019278526306152344
agm005132540,Y2NbSi2Ru5,-0.6429583999999999,0.0,0.0,0.0033054351806640625
agm003227380,Y2Ni12P7,-0.7678219,0.0,0.0,0.0030279159545898438
agm004508302,Y2Ni3Ge4Ru,-0.6878063999999999,0.0,0.0,0.0023946762084960938
agm003272261,Y2O3,-3.9736388,4.0661,4.0732,6.221468925476074
agm002178215,Y2PBr2,-1.7870181,0.0,0.0,0.0010251998901367188
agm001123640,Y2PdRh,-0.875436,0.0,0.0,0.0014750957489013672
agm003186957,Y2PS,-2.0475612,0.0,0.0,0.0028803348541259766
agm005830251,Y2RuC2,-0.32764882,0.0,0.0188,0.0006470680236816406
agm005845078,Y2SBr2,-1.9981019999999998,0.0,0.0043,0.0017993450164794922
agm004541617,Y2Sc2Sb2C,-0.940168,0.0,0.0048000000000000004,0.0009875297546386719
agm005681016,Y2Sc3Ga4,-0.63940406,0.0,0.0,0.005413532257080078
agm005135450,Y2ScB2Rh5,-0.8330681,0.0,0.0,0.010663509368896484
agm003226140,Y2Se3,-1.9036752,1.3024,1.3387,3.036433458328247
